# 
# Header Description:
# 
# Version: v3.0.0.16 Platform: null Manufacturer: Google Model: Pixel 5
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,4,0.0,23567,242590360296221,92,19.9,314.241455078125,2.015500068664551,16,0.0,0.0,1.57542003E9,,,,0,,6,,,,,,,C,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,5,0.0,23567,242590364677108,9,40.5,-279.779052734375,0.030800001695752144,25,-32581.26785178793,0.0028924638165555576,1.57542003E9,,,,0,,6,,,,,,,C,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,9,0.0,23567,242590375473618,21,31.4,21.8125057220459,0.10410000383853912,27,82.76347362150467,0.011874324619302384,1.57542003E9,,,,0,,6,,,,,,,C,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,24,0.0,23567,242590363041270,17,33.1,-509.64593505859375,0.07580000162124634,25,-59434.52201815304,0.006565131413727744,1.57542003E9,,,,0,,6,,,,,,,C,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,31,0.0,23567,242590367023373,35,27.2,-112.5111312866211,0.6799999475479126,16,0.0,0.0,1.57542003E9,,,,0,,6,,,,,,,C,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,36,0.0,23567,242590361289969,11,38.0,470.1699523925781,0.06370000541210175,25,54235.91296133038,0.003596550258902148,1.57542003E9,,,,0,,6,,,,,,,C,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,1,0.0,81935,242590372787001,4,33.8,581.1961669921875,0.06400000303983688,25,66159.95500821163,0.0037714549693657518,1.17645005E9,,,,0,,1,,,,,,,X,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,3,0.0,81935,242590381443957,3,35.8,-146.5022430419922,0.04430000111460686,25,-17446.585373183167,0.0027776256465907277,1.17645005E9,,,,0,,1,,,,,,,X,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,4,0.0,81935,242590376733137,5,32.3,-284.864990234375,0.07500000298023224,25,-32773.42463120685,0.004332076888121183,1.17645005E9,,,,0,,1,,,,,,,X,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,9,0.0,81935,242590367698922,7,29.0,-471.0660400390625,0.10060000419616699,25,-53908.952040273674,0.25482803839368795,1.17645005E9,,,,0,,1,,,,,,,X,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,26,0.0,81935,242590376854250,5,31.9,-95.40261840820312,0.07500000298023224,25,-11724.845354318604,0.004332076888121183,1.17645005E9,,,,0,,1,,,,,,,X,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,1,0.0,81935,242590358064896,9,25.9,370.99365234375,0.08740000426769257,25,41964.62734590911,0.25482803839368795,1.17645005E9,,,,0,,6,,,,,,,X,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,5,0.0,81935,242590364683470,3,37.9,-279.7793273925781,0.04650000110268593,25,-32037.144964154162,0.004816249813242585,1.17645005E9,,,,0,,6,,,,,,,X,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,9,0.0,81935,242590375480019,3,37.3,21.840532302856445,0.0640999972820282,25,2350.1722273128844,0.005300423213018197,1.17645005E9,,,,0,,6,,,,,,,X,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,24,0.0,81935,242590363047629,3,36.7,-509.6690979003906,0.04610000178217888,25,-58534.83298603426,0.005300423213018197,1.17645005E9,,,,0,,6,,,,,,,X,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,31,0.0,81935,242590367029767,4,35.4,-112.67008209228516,0.05470000207424164,25,-13484.882517982825,0.007007771017854082,1.17645005E9,,,,0,,6,,,,,,,X,0
Raw,1638904972449,3498506000000,18,,-1322936691943239371,-0.24013900756835938,23.889046133263037,31.107599724455085,9.51683231013324,160,36,0.0,81935,242590361296317,14,21.9,470.39984130859375,1.0929999351501465,16,0.0,0.0,1.17645005E9,,,,0,,6,,,,,,,X,0
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,1,0.0,16399,242591372777225,7,41.0,580.69921875,0.038700003176927567,25,68147.88992850579,0.0010085564157135064,1.57542003E9,,,,0,,1,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,3,0.0,16399,242591381436618,10,38.3,-146.92677307128906,0.023900002241134644,25,-17922.513663278074,0.0015223494237726067,1.57542003E9,,,,0,,1,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,4,0.0,16399,242591376726227,11,37.2,-285.3957214355469,0.047200001776218414,25,-33649.38543932267,0.001655554942969963,1.57542003E9,,,,0,,1,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,9,0.0,16399,242591367692653,14,33.5,-471.59417724609375,0.0364999994635582,25,-55349.4611107458,0.002397700231676362,1.57542003E9,,,,0,,1,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,16,0.0,16399,242591373363694,7,40.4,-580.0098266601562,0.04020000249147415,25,-68651.04672241266,0.0010085564157135064,1.57542003E9,,,,0,,1,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,21,0.0,16399,242591369113701,8,40.1,525.7515869140625,0.034700002521276474,25,61940.779110438096,0.001160791358090767,1.57542003E9,,,,0,,1,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,26,0.0,16399,242591376846701,14,33.4,-95.86763763427734,0.05000000074505806,25,-12050.421683242132,0.002397700231676362,1.57542003E9,,,,0,,1,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,31,0.0,16399,242591372961236,53,22.8,629.3201904296875,1.0145000219345093,16,0.0,0.0,1.57542003E9,,,,0,,1,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,2,0.0,49359,80573383314934,27,28.1,-35.71835708618164,0.6210000514984131,16,0.0,0.0,1.59975002E9,,,,0,,3,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,18,0.0,49359,80573371951758,17,32.1,411.3150634765625,0.04879999905824661,25,47213.58130581725,0.002959872375920247,1.60031245E9,,,,0,,3,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,13,0.0,49359,80573381787766,27,28.8,-547.4307861328125,0.6180000305175781,16,0.0,0.0,1.60087501E9,,,,0,,3,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,12,0.0,49359,80573383718953,40,25.6,210.87380981445312,0.7910000085830688,16,0.0,0.0,1.60143744E9,,,,0,,3,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,1,0.0,49359,80573373028510,17,32.2,491.2203369140625,0.05180000141263008,25,55970.085972290915,0.002955716504244618,1.60256256E9,,,,0,,3,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,3,0.0,49359,80573377402643,11,37.4,-493.095947265625,0.0487000048160553,25,-57916.468547755096,0.0016252330722257222,1.60481254E9,,,,0,,3,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,4,0.0,23567,242591360295154,53,24.4,313.66107177734375,0.8854999542236328,16,0.0,0.0,1.57542003E9,,,,0,,6,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,5,0.0,23567,242591364678040,7,41.9,-280.3625183105469,0.02970000170171261,25,-32861.62167544343,0.0021883771969841777,1.57542003E9,,,,0,,6,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,9,0.0,23567,242591375473538,21,30.9,21.278919219970703,0.10410000383853912,21,103.91769042910002,0.011874324619302384,1.57542003E9,,,,0,,6,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,24,0.0,23567,242591363042946,17,33.6,-510.198974609375,0.07580000162124634,25,-59944.741600859306,0.006565131413727744,1.57542003E9,,,,0,,6,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,31,0.0,23567,242591367023812,53,23.9,-113.19619750976562,0.9299999475479126,16,0.0,0.0,1.57542003E9,,,,0,,6,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,36,0.0,23567,242591361288402,11,38.1,469.63037109375,0.06370000541210175,25,54705.51531786922,0.003596550258902148,1.57542003E9,,,,0,,6,,,,,,,C,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,1,0.0,81935,242591372785063,4,35.3,580.6649780273438,0.06220000237226486,25,66740.61863766162,0.0032108332879374254,1.17645005E9,,,,0,,1,,,,,,,X,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,3,0.0,81935,242591381444447,3,37.3,-146.99339294433594,0.04309999942779541,25,-17593.586881591316,0.0024208662868967453,1.17645005E9,,,,0,,1,,,,,,,X,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,4,0.0,81935,242591376734091,6,30.9,-285.4175720214844,0.08110000193119049,25,-33058.82988089092,0.007288081858568245,1.17645005E9,,,,0,,1,,,,,,,X,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,9,0.0,81935,242591367700498,6,29.8,-471.6582946777344,0.07999999821186066,25,-54380.583733812426,0.25482803839368795,1.17645005E9,,,,0,,1,,,,,,,X,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,26,0.0,81935,242591376854574,7,29.1,-95.9732437133789,0.11410000920295715,25,-11820.756247371908,0.25482803839368795,1.17645005E9,,,,0,,1,,,,,,,X,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,1,0.0,81935,242591358063654,10,25.5,370.3714294433594,0.1177000030875206,25,42335.011091745386,0.25482803839368795,1.17645005E9,,,,0,,6,,,,,,,X,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,5,0.0,81935,242591364684406,3,38.3,-280.3659973144531,0.04650000110268593,25,-32317.476675198464,0.004816249813242585,1.17645005E9,,,,0,,6,,,,,,,X,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,9,0.0,81935,242591375479948,3,36.8,21.240646362304688,0.0640999972820282,25,2371.425645510462,0.005300423213018197,1.17645005E9,,,,0,,6,,,,,,,X,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,24,0.0,81935,242591363049332,3,37.3,-510.2207336425781,0.04610000178217888,25,-59045.03428727896,0.005300423213018197,1.17645005E9,,,,0,,6,,,,,,,X,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,31,0.0,81935,242591367030145,3,35.7,-113.19790649414062,0.053300004452466965,25,-13598.066570843815,0.006064907453507972,1.17645005E9,,,,0,,6,,,,,,,X,1014707913
Raw,1638904973449,3499506000000,18,,-1322936691943239342,-0.6746129989624023,24.464339730911888,29.962446003504894,9.519334257163054,160,36,0.0,81935,242591361294749,11,24.2,469.6225891113281,0.8629999756813049,16,0.0,0.0,1.17645005E9,,,,0,,6,,,,,,,X,1014707913
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,1,0.0,16399,242592372775294,6,41.5,581.1207885742188,0.03830000385642052,25,68728.89220506935,9.324389888310735E-4,1.57542003E9,,,,0,,1,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,3,0.0,16399,242592381437103,9,39.0,-146.44656372070312,0.02330000139772892,25,-18069.114917727038,0.0013320557236479321,1.57542003E9,,,,0,,1,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,4,0.0,16399,242592376727171,11,37.2,-284.98187255859375,0.047200001776218414,25,-33934.478151808195,0.001655554942969963,1.57542003E9,,,,0,,1,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,9,0.0,16399,242592367694207,14,33.4,-471.2166442871094,0.0364999994635582,25,-55820.77594767224,0.002397700231676362,1.57542003E9,,,,0,,1,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,16,0.0,16399,242592373365629,8,40.0,-579.5730590820312,0.04070000350475311,25,-69230.74447339858,0.001160791358090767,1.57542003E9,,,,0,,1,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,21,0.0,16399,242592369111929,7,40.5,526.1394653320312,0.03420000150799751,25,62466.81542395309,0.0010085564157135064,1.57542003E9,,,,0,,1,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,26,0.0,16399,242592376847009,13,35.0,-95.36268615722656,0.048900000751018524,25,-12145.947990441175,0.002074201012354331,1.57542003E9,,,,0,,1,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,31,0.0,16399,242592372959171,35,26.2,629.1204223632812,0.7444999814033508,16,0.0,0.0,1.57542003E9,,,,0,,1,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,2,0.0,49359,80574383315036,27,28.9,-34.856319427490234,0.6210000514984131,16,0.0,0.0,1.59975002E9,,,,0,,3,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,18,0.0,49359,80574371950402,19,31.4,411.7772216796875,0.05869999900460243,25,47625.21686355576,0.0031846731363860867,1.60031245E9,,,,0,,3,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,13,0.0,49359,80574381789535,31,27.5,-546.4382934570312,0.6679999828338623,16,0.0,0.0,1.60087501E9,,,,0,,3,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,12,0.0,49359,80574383718133,35,26.5,210.7240447998047,0.7310000061988831,16,0.0,0.0,1.60143744E9,,,,0,,3,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,1,0.0,49359,80574373026789,17,32.1,491.6625061035156,0.05180000141263008,25,56461.61759433081,0.002955716504244618,1.60256256E9,,,,0,,3,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,3,0.0,49359,80574377404317,12,36.1,-492.7013244628906,0.0495000034570694,25,-58409.270048255705,0.0017746797095208008,1.60481254E9,,,,0,,3,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,1,0.0,23567,242592358055885,159,16.2,371.18682861328125,5.358500003814697,16,0.0,0.0,1.57542003E9,,,,0,,6,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,4,0.0,23567,242592360294121,46,24.8,314.0987243652344,0.8854999542236328,16,0.0,0.0,1.57542003E9,,,,0,,6,,,,,,,C,1996279313
Raw,1638904974449,3500506000000,18,,-1322936691943239314,-0.1835927963256836,23.627198970643803,28.11719565143675,9.525570833325736,160,5,0.0,23567,242592364678977,8,41.3,-279.9344482421875,0.03020000085234642,25,-33141.65274192107,0.0025499350854412276,1.57542003E9,,,,0,,6,,,,,,,C,1996279313
